,created_at,quote_count,reply_count,retweet_count,favorite_count,username,tweet_url,Kandidat,tweets
6514,Mon Dec 18 11:28:06 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709921801224247,Prabowo-Gibran,The General Election Commission of the Republic of Indonesia KPU has determined that the campaign period will take place from 28 November 2023 to 10 February 2024 Together with Indonesia Progress Prabowo Gibran Special Prabowo Gemoy Prabowo Subianto
6515,Mon Dec 18 11:28:05 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709919188140158,Prabowo-Gibran,"However, it is possible that both of them will take time off on working days as Gibran did in the second week of the 2024 presidential election campaign together with Indonesia."
6516,Mon Dec 18 11:28:05 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709916365328894,Prabowo-Gibran,"The reason is that both of them are still active as public officials, namely Prabowo as Minister of Defense of the Republic of Indonesia and Gibran as Mayor of Surakarta. Together with Indonesia. Advance Prabowo Gibran. Special Prabowo. Gemoy Prabowo Subianto."
6517,Mon Dec 18 11:28:04 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709913714581797,Prabowo-Gibran,Prabowo Gibran's partner tends to choose not to take leave during weekdays and uses weekends to campaign TogetherIndonesiaAdvance PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6518,Mon Dec 18 11:28:03 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709910950547706,Prabowo-Gibran,"Meanwhile, so far there have been no campaign activities held by TKN BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6519,Mon Dec 18 11:28:03 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709908014432624,Prabowo-Gibran,"However, so far there is no certainty regarding Prabowo's presence at Balai Kartini BersamaIndonesiaAdvance PrabowoGibranPrabowo SpecialGemoy Prabowo Subianto"
6520,Mon Dec 18 11:28:02 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709905254617320,Prabowo-Gibran,Then after that Prabowo is scheduled to attend an event with mosque teenagers at Balai Kartini BersamaIndonesiaAdvance PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6521,Mon Dec 18 11:28:01 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709902624841863,Prabowo-Gibran,"has not released official information regarding the event, including information regarding the nature of the meeting, open or closed to journalists BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6522,Mon Dec 18 11:28:01 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709899391017236,Prabowo-Gibran,"However, the Public Relations Bureau of the Secretariat General of the Indonesian Ministry of Defense TKN Prabowo Gibran or the media team Prabowo BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6523,Mon Dec 18 11:28:00 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709896593342691,Prabowo-Gibran,The lunch event is scheduled to be attended by a number of influencers BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6524,Mon Dec 18 11:27:59 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709893967765721,Prabowo-Gibran,"scheduled to have lunch with BUMN Minister Erick Thohir in the Senayan area, Jakarta, Together with Indonesia, Advanced Prabowo, Gibran, Special Prabowo, Gemoy Prabowo Subianto"
6525,Mon Dec 18 11:27:59 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709891497378295,Prabowo-Gibran,"However, from the information gathered by Antara Prabowo on Monday afternoon at around 13.00 WIB TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6526,Mon Dec 18 11:27:58 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709888884216154,Prabowo-Gibran,"While Gibran worked at the Surakarta City Hall, Central Java, Together with Indonesia, Maju Prabowo, Gibran, Special Prabowo, Gemoy Prabowo Subianto"
6527,Mon Dec 18 11:27:57 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709885864321123,Prabowo-Gibran,"Prabowo is currently scheduled to work as usual at his office, Indonesian Ministry of Defense, Jalan Medan Merdeka Barat Jakarta BersamaIndonesiaAdvance PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6528,Mon Dec 18 11:27:57 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709883385512099,Prabowo-Gibran,As usual Prabowo is active as defense minister Mas Gibran is active again as mayor said Nusron BersamaIndonesiaAdvance PrabowoGibranPrabowo SpecialGemoy Prabowo Subianto
6529,Mon Dec 18 11:27:56 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709880797655158,Prabowo-Gibran,"Secretary of the TKN Prabowo Gibran National Campaign Team, Nusron Wahid, provided this information when contacted in Jakarta Monday. TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6530,Mon Dec 18 11:27:56 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709878310469663,Prabowo-Gibran,as well as Vice Presidential Candidate number 2 Gibran Rakabuming Raka who returned to work as Mayor of Surakarta Together with IndonesiaAdvanced PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6531,Mon Dec 18 11:27:55 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709875621912661,Prabowo-Gibran,Jakarta BETWEEN Presidential Candidate number 2 Prabowo Subianto returns to work as Minister of Defense of the Republic of Indonesia and is active in Jakarta Together with IndonesiaAdvance PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6532,Mon Dec 18 11:27:54 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709872845250846,Prabowo-Gibran,Day 21 of Prabowo's campaign in Jakarta and Gibran in Surakarta TogetherIndonesiaAdvance PrabowoGibranPrabowo SpecialGemoy Prabowo Subianto
6533,Mon Dec 18 11:27:46 +0000 2023,0.0,0,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736709836178612225,Prabowo-Gibran,But I'm sure I believe our people cannot be lied to continuously said Prabowo TogetherIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto
6534,Mon Dec 18 11:27:44 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736709831401361831,Prabowo-Gibran,"Of the politicians, he continued, there are quite a few who are good at playing with the words TogetherIndonesiaForward PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6535,Mon Dec 18 11:27:43 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736709826649145643,Prabowo-Gibran,at the 2023 MDS Mekar Digital Sejahtera Coop National Gathering event in Purwakarta Saturday 16 12 TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6536,Mon Dec 18 11:27:43 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736709823306289623,Prabowo-Gibran,"We often say that every time there is a regional election, many politicians always make promises, come with promises, just talk nonsense, just talk nonsense, right? said Prabowo BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6537,Mon Dec 18 11:27:41 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736709816876499130,Prabowo-Gibran,He added that every time before a general election there are many politicians who make various sweet promises which apparently are not kept. TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6538,Mon Dec 18 11:27:40 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736709813479055700,Prabowo-Gibran,"Our country is really very rich. The problem is whether or not our nation, especially its leaders, are able to maintain and manage this wealth. That's the problem, he said. TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6539,Mon Dec 18 11:27:39 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736709808638796204,Prabowo-Gibran,"According to him, the problem lies in the ability of the nation's leaders to manage this wealth. TogetherIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto"
6540,Mon Dec 18 11:27:38 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736709805916684362,Prabowo-Gibran,Prabowo admits that Indonesia is a rich country TogetherIndonesiaForward PrabowoGibranSpecial to PrabowoGemoy Prabowo Subianto
6541,Mon Dec 18 11:27:37 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736709800980058530,Prabowo-Gibran,at the 2023 MDS Mekar Digital Sejahtera Coop National Gathering event in Purwakarta Saturday 16 12 TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6542,Mon Dec 18 11:27:36 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736709797570023819,Prabowo-Gibran,"I don't want to just promise to write my book, I put black on white, please learn Prabowo's words TogetherIndonesiaAdvance PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6543,Mon Dec 18 11:27:34 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736709787541500197,Prabowo-Gibran,"Currently, Prabowo stated that he only wants to dedicate his body and soul to the nation and state, including continuing the development and governance started by President Joko Widodo, Together with Indonesia, Advance Prabowo Gibran, Prabowo's Special, Gemoy Prabowo Subianto"
6544,Mon Dec 18 11:27:33 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736709784609685535,Prabowo-Gibran,Jakarta CNN Indonesia Presidential candidate in the 2024 presidential election serial number 2 Prabowo Subianto emphasized that he does not want to be a politician who makes sweet promises without real evidence TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6545,Mon Dec 18 11:27:31 +0000 2023,0.0,1,0.0,0.0,alfisahdinardi,https://twitter.com/alfisahdinardi/status/1736709776573358395,Prabowo-Gibran,Don't want to share Prabowo's promise to choose to prove yourself for Indonesia togetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6546,Mon Dec 18 11:26:55 +0000 2023,0.0,0,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709625939099742,Prabowo-Gibran,Along with runner up Nusantara Open 2022 PSLS Lhokseumawe and National Team U 20 made by Indra Sjafri BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6547,Mon Dec 18 11:26:55 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709623347101913,Prabowo-Gibran,"Not only that, the winner of this tournament will later gain experience playing at Aspire Academy Qatar, one of the best football academies in the world. Together with Indonesia, Maju Prabowo Gibran, Special Prabowo Gemoy Prabowo Subianto"
6548,Mon Dec 18 11:26:54 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709620637540507,Prabowo-Gibran,This season the Chairman of the Board of Trustees will provide coaching money to all participating clubs BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6549,Mon Dec 18 11:26:54 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709618007732580,Prabowo-Gibran,First place IDR 1 billion Second place IDR 750 million Third and fourth place IDR 250 million each TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6550,Mon Dec 18 11:26:53 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709615537299792,Prabowo-Gibran,"From this tournament, a total prize of IDR 2.5 billion is provided. TogetherIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto"
6551,Mon Dec 18 11:26:36 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709542183051572,Prabowo-Gibran,"Additional 5 other clubs, namely PSLS Lhokseumawe Bintang Timur Atambua Garudayaksa FA North Maluku Selection and ASIOP Apacinti BersamaIndonesiaMaju PrabowoGibranIstimewa PrabowoGemoy Prabowo Subianto"
6552,Mon Dec 18 11:26:35 +0000 2023,0.0,1,0.0,0.0,tono14045,https://twitter.com/tono14045/status/1736709539716837493,Prabowo-Gibran,Then there is PSS Sleman Persis Solo RANS Nusantara and Bhayangkara FC BersamaIndonesiaMaju PrabowoGibranSpecial PrabowoGemoy Prabowo Subianto
6553,Sat Dec 23 01:00:29 +0000 2023,0.0,0,0.0,0.0,AdjiMix,https://twitter.com/AdjiMix/status/1738363915040600414,Prabowo-Gibran,Bismillah Insults become Blessings Starfruit Vegetables become President Gibran's deputy Proves gibranrakabumingraka PrabowoGemoy PrabowoGibran2024
6554,Fri Dec 22 19:00:49 +0000 2023,0.0,0,0.0,0.0,ayungmalakua_,https://twitter.com/ayungmalakua_/status/1738273401226342642,Prabowo-Gibran,"I hope that the elections remain peaceful and safe, peaceful elections, peaceful presidential elections, prabowogibran, prabowosubianto, prabowogemoy, lunch and free milk, winning together with the people, it's time, prabowo, prabowo, love, peace, prabowopeace"
6555,Fri Dec 22 18:57:58 +0000 2023,0.0,0,0.0,1.0,ayungmalakua_,https://twitter.com/ayungmalakua_/status/1738272685275427190,Prabowo-Gibran,Hopefully the election remains peaceful. Presidential election. Peaceful election. Prabowo Gibran. Prabowo. Subianto. Prabowo.
6556,Fri Dec 22 17:23:35 +0000 2023,0.0,0,0.0,0.0,VerryVike2196,https://twitter.com/VerryVike2196/status/1738248934097891494,Prabowo-Gibran,"Democratic Srikandi No. 6 North Jakarta Electoral District III DPRD DKI Candidates All Out Fighting for Women's and Children's Rights Come on, Women, Youth and Young People Vote No. 6 Democrat wins PrabowoGemoy 8th President"
6557,Fri Dec 22 17:15:29 +0000 2023,0.0,0,0.0,0.0,benzgabriel,https://twitter.com/benzgabriel/status/1738246894256837113,Prabowo-Gibran,Our cool presidential candidate imagine him being RI1 calling people with guns or throwing cellphones Very noble manners and ethics PrabowoGemoy GanjarMahfud2024 prabow
6558,Fri Dec 22 15:59:46 +0000 2023,0.0,0,0.0,0.0,Nurah1310,https://twitter.com/Nurah1310/status/1738227842381750602,Prabowo-Gibran,To This What do you think Video from the Indonesian Vice Presidential Debate Peace Prabowo Gemoy Ethics Behave well everyone will judge you sir
6559,Fri Dec 22 15:12:08 +0000 2023,0.0,0,0.0,0.0,srihedy30,https://twitter.com/srihedy30/status/1738215854226182214,Prabowo-Gibran,"silent, bullied, move to beat PrabowoGemoy PrabowoGibran2024 Gibran2024 GibranProve it"
6560,Fri Dec 22 15:03:42 +0000 2023,0.0,0,0.0,0.0,aliv_fahrudin,https://twitter.com/aliv_fahrudin/status/1738213730838843877,Prabowo-Gibran,Is this called a presidential candidate who likes watching porn films Ganjarporno DebateCawapres 400T CakIminGakClear pdipnyungsep jasarmahfudkalah PrabowoGibranSpecial PrabowoGibran2024 PrabowoGemoy pdipkalah
6561,Fri Dec 22 15:00:48 +0000 2023,0.0,0,0.0,1.0,ArgyVagery,https://twitter.com/ArgyVagery/status/1738213002674106484,Prabowo-Gibran,everything conveyed by Mas Gibran is in accordance with the vision and mission that has been put forward MANTAPPP SO COOL MAS GIBRAN DebateCawapres PrabowoGemoy
6562,Fri Dec 22 14:50:53 +0000 2023,0.0,0,0.0,1.0,Dek_yuks,https://twitter.com/Dek_yuks/status/1738210504462782518,Prabowo-Gibran,"I don't know why I don't like debate events because they only make promises but don't keep them, cuaks, don't promise, don't eat, Election, Peace, 2024, Debate, Vice President, najwashihab narrative, Anies Muhaimin, 2024, GanjarMahfud, Satset, Prabowo, Gibran, 2024, PrabowoGemoy"
6563,Fri Dec 22 14:49:00 +0000 2023,0.0,0,4.0,10.0,intanmentariw,https://twitter.com/intanmentariw/status/1738210031324348773,Prabowo-Gibran,Just leave the trash mouths out there to show that you and Mas Gibran can build Indonesia for the people Prabowo Prabowogemoy Makinsukapakgemoy Prabowogibran DebateCawapres Gibran Cak Imin SGIE SlepetNomic 02Continuing 400 T Pak Mahfud Arab
6564,Fri Dec 22 14:45:09 +0000 2023,0.0,2,6.0,25.0,nazharaaR,https://twitter.com/nazharaaR/status/1738209064512106619,Prabowo-Gibran,"That's what a loser attacks personally because that's the only thing he can do. Stay patient, sir Prabowo Prabowo Prabowogemoy Makinsukapakgemoy Prabowogibran DebateCawapres Gibran Cak Imin SGIE SlepetNomic 02 Continuing 400 T Pak Mahfud Arab"
6565,Fri Dec 22 14:44:08 +0000 2023,0.0,2,6.0,14.0,nazharaaR,https://twitter.com/nazharaaR/status/1738208806688231579,Prabowo-Gibran,"It's true, I'm really proud of Pak Prabowo, who is currently more calm and cool in responding to accusations of slander, continue Pak Prabowo Prabowogemoy Makinsukapakgemoy Prabowogibran DebateCawapres Gibran Cak Imin SGIE SlepetNomic 02Continuing 400 T Pak Mahfud Arab"
6566,Fri Dec 22 14:05:12 +0000 2023,0.0,0,0.0,0.0,nugra38897,https://twitter.com/nugra38897/status/1738199009721004361,Prabowo-Gibran,Let's create a peaceful election 2024 PrabowoGibran PrabowoGemoy PemiluPeace2024 fyp
6567,Fri Dec 22 13:45:30 +0000 2023,0.0,0,0.0,0.0,nugra38897,https://twitter.com/nugra38897/status/1738194050665361528,Prabowo-Gibran,Prabowo Gibran stays in 2024 and wins one round PrabowoGibran PrabowoGemoy fyp PemiluDamai2024 antihoaks
